Log_Ret_Close,Log_Ret_Overnight,High_Rel,Low_Rel,Log_Vol_Change,SMA-10,SMA-50,SMA-200,RSI,MACD,Target
-0.027125751017617685,-0.04699944127070618,1.0341792472674434,0.9888596004073201,0.12033893614732875,9.030482864379882,8.140073013305663,7.376565573215484,69.5406002293319,0.3213676683101756,1
0.0033546516523432915,-0.0015845703590015106,1.016990291471886,0.9931068543012163,-0.5355255234123787,9.094483566284179,8.170735788345336,7.390983767509461,74.78695493751836,0.3204055559167962,0
-0.003257767534867245,0.005875842268281716,1.0076194170879635,0.9822000452399952,-0.2689354753258973,9.155365180969238,8.206323108673097,7.405761852264404,75.09279508245169,0.3135840743392997,0
-0.006644655042645209,-0.0014544424228986645,1.0031384763935187,0.9910377258236839,-0.39158623840350176,9.19555377960205,8.239721231460571,7.4202910327911376,77.73735378681219,0.29976187621962147,1
0.004445654736739934,0.005254869649311595,1.0081204953090914,0.9978969613886844,0.05145664905436512,9.235982131958007,8.27555456161499,7.434815711975098,73.11818900488359,0.28879396033755356,0
-0.0025612527720688186,-0.0063991559091553215,1.009352490628496,0.996024284331587,0.0011907437137084437,9.264503860473633,8.311789751052856,7.449502334594727,71.63852715774541,0.27501971794157143,0
-0.0007145760596436927,-0.0012994987888190841,1.0073134558821806,0.9933365615768943,0.015337973446455266,9.287566947937012,8.345295724868775,7.464514353275299,71.25892410217739,0.2605673547899805,0
-0.008449222269711393,0.00038975488149703056,1.0001624110998666,0.9771067984349916,0.32285929238690886,9.296354389190673,8.376588430404663,7.478698618412018,63.45477513005602,0.24007848804079934,0
-0.01405442665049469,-0.0033142246230861722,1.0054235206004871,0.9889556473085194,-0.2468543870064781,9.255086898803711,8.407239370346069,7.492427031993866,56.31763842956595,0.21109826824514144,1
0.010575681322893582,0.004111306981974033,1.0111838966308178,0.9999338215284135,-0.015501239462508266,9.21363935470581,8.439953632354737,7.507160141468048,56.33717872496113,0.19364302833019664,1
0.016885801627161197,0.009227986353688811,1.0103908127478332,1.0,0.023411130442118525,9.213249492645264,8.47807822227478,7.52130392074585,59.588202147613366,0.19015323572706322,1
0.01105849071206842,0.006476335494258179,1.0048496042935924,0.9908790665680205,0.15828380850928667,9.220057678222656,8.521787195205688,7.536459894180298,60.628218543968075,0.19348219626369634,1
0.01733557506591789,0.00843565165940623,1.014994499435045,0.9986685382244401,0.23418110027372724,9.246299552917481,8.56700159072876,7.552984948158264,54.163572286960395,0.2069717444504331,0
-0.0035882368479380126,-0.0008800234974165313,1.004968655458438,0.9961005010474493,-0.5757690420332583,9.275270175933837,8.613097705841064,7.570886588096618,48.91960783075067,0.21245448090269115,1
0.004687551801609712,0.0002208531763837537,1.0081021188214232,0.9986128307848863,-0.24852913137883337,9.304601001739503,8.65928382873535,7.588213903903961,63.72945253952649,0.2178938110877322,0
-0.008003862373240252,0.007597645899171714,1.0007787543373987,0.9795982665625443,0.3084043808108538,9.328683376312256,8.703418607711791,7.60472996711731,57.98567168221845,0.2135954288633748,1
0.0061509351174129845,0.0017706407448105613,1.0067269100690375,0.9902412704580982,0.0017796973377646526,9.35927448272705,8.748363256454468,7.621247544288635,61.92238196384787,0.21245931533936435,0
-0.004348845869233584,-0.00957334710713428,1.010793728298611,0.9976190355088976,-0.06156969164376928,9.39349422454834,8.788143367767335,7.638846302032471,63.106677986570475,0.20584628539703864,0
-0.02760031271757514,-0.002055250914681789,1.001582230212806,0.9608545057182614,0.789742352364665,9.41463737487793,8.821649293899537,7.6562365984916685,49.041681837467316,0.17769608929022418,0
-0.003218796481066439,0.001395365281794492,1.0067431567485716,0.9929001815598462,-0.6789675504364624,9.423214721679688,8.850602607727051,7.673078069686889,48.810866176397916,0.15124780163299612,0
-0.0179099751403745,-0.004308800364194848,1.0061493838038627,0.979065769513227,0.48823372034167206,9.399911403656006,8.87686266899109,7.68893281698227,43.45900088595924,0.11576344101430003,0
-0.003620705521057878,-0.0012939991505836739,1.009262938440995,0.9885790219972515,-0.3160340956047353,9.3630220413208,8.899403924942016,7.704118766784668,44.869977107821754,0.08403530915020951,1
0.026047193930403646,0.015519556499410137,1.0146461631931045,0.9983290575475099,0.03089057584108199,9.333510971069336,8.926611766815185,7.721570537090302,57.469204170341,0.07719154942156692,0
-0.005526576057897024,-0.0014920769112108402,1.001396228440418,0.9911355144485757,-0.25069337654868523,9.302320766448975,8.952595977783202,7.738256061077118,52.6359212642114,0.06688312769745863,1
0.021384754206113944,-0.0001631385462448593,1.0217817251046875,0.9973588806104849,0.021164963562512528,9.286545753479004,8.980379695892333,7.7561367225646975,54.01448486314568,0.0739064196387087,0
-0.01488571128855367,-0.009329920779843973,1.004187565789553,0.9874698157230215,0.27876499706946445,9.26450252532959,9.004774475097657,7.773012681007385,46.01056501774759,0.06748962943289705,1
0.01947044125289642,0.010536078154166989,1.010897514680594,0.9991988279488798,-0.22756395391664103,9.254815101623535,9.031514568328857,7.790959320068359,46.63839865535947,0.0762153000882666,1
0.0006350639839177637,-0.003372964222540734,1.0126219498805629,0.9974501446640112,-0.5546740057265229,9.249866390228272,9.054565696716308,7.8084036111831665,47.89827264312273,0.08266154694752181,1
0.005919202538515663,0.00158623235984476,1.0062757274440628,0.9869414019427848,0.6293092420655844,9.276378917694093,9.079458255767822,7.825871903896331,48.286124679680036,0.09124407720918803,0
-0.018216386966590486,-0.01056459291853676,1.0026153562093185,0.9914843579402279,0.11847998949413846,9.288705444335937,9.096205291748047,7.842029590606689,45.4547213633637,0.08324373134382057,1
