Close,High,Low,Open,Volume,Target,SMA-10,SMA-50,SMA-200,RSI,MACD,Signal_Line
9.49836254119873,9.538889413051054,9.456334228746291,9.464439442792079,461750800,1,9.342170906066894,9.124614315032959,7.8667203187942505,48.58322979651564,0.0886730570130645,0.09283700280656074
9.550899505615234,9.576415984323495,9.45303329647641,9.532286608781106,462837200,0,9.395156288146973,9.142866535186768,7.884014914035797,51.29529386074165,0.09604380314883798,0.09347836287501618
9.529583930969238,9.565907893562999,9.496561855293663,9.516675388836797,342092800,1,9.42220458984375,9.159989967346192,7.901392059326172,59.411834235296816,0.09902370025611695,0.09458743035123633
9.610944747924805,9.676388521852372,9.55900913840951,9.565613717757483,448481600,0,9.46249179840088,9.176699295043946,7.9193636155128475,62.676585452461154,0.1067202238408278,0.09701398904915463
9.55270004272461,9.726215451845526,9.549998571616355,9.720512702449643,391454000,1,9.477051067352296,9.19294017791748,7.937548291683197,67.24046001011027,0.10688777752979206,0.09898874674528213
9.636757850646973,9.637058459511438,9.51967991660995,9.595329941005593,321935600,0,9.513916015625,9.213443927764892,7.955612893104553,70.54676943111869,0.11250642361575203,0.10169228211937612
9.59923267364502,9.68148727200389,9.577017278612182,9.670380776922883,294151200,1,9.528805828094482,9.232890911102295,7.973288741111755,63.10428194557733,0.11263291086111238,0.10388040786772337
9.623250961303711,9.637960758239021,9.56441097193866,9.595932423442216,262511200,1,9.545497035980224,9.254991760253906,7.990691418647766,66.33558672818475,0.11336443337813051,0.1057772129698048
9.656567573547363,9.758336867160954,9.636454843135049,9.737622919219376,439815600,0,9.559906101226806,9.278497467041015,8.007604727745056,61.28717399934412,0.11530339663023526,0.10768244970189089
9.61514663696289,9.682692267197826,9.576420187043595,9.658375808248294,351008000,1,9.587344646453857,9.303504238128662,8.024331948757172,67.22304154968374,0.11220429430386147,0.10858681862228502
9.617244720458984,9.696497234818008,9.582120782066683,9.606436429849541,417312000,1,9.599232864379882,9.322368869781494,8.04099761247635,60.08698117905259,0.10866490974808585,0.1086024368474452
9.643960952758789,9.684788438288733,9.609438235909865,9.639157624858386,322030800,0,9.608539009094239,9.341617736816406,8.057589716911316,61.06175682757162,0.10678475052461955,0.10823889958288008
9.624748229980469,9.660171970839253,9.613340326469237,9.65536864304505,386929200,1,9.618055438995361,9.360464305877686,8.072848935127258,56.92057897131597,0.10256213221594557,0.10710354610949317
9.67278003692627,9.704001668015465,9.553300462905748,9.654467750272229,385610400,1,9.624238967895508,9.377359657287597,8.08832880973816,74.14833301195392,0.10191661093598547,0.10606615907479164
9.732521057128906,9.738224608638571,9.667978337550444,9.696496896722318,256354000,1,9.642221069335937,9.39467529296875,8.103515982627869,69.8575141895422,0.10501508321501873,0.10585594390283706
9.761341094970703,9.778152745416198,9.713008802375327,9.737325253100753,265921600,0,9.65467939376831,9.410658016204835,8.11857408285141,68.59419449650133,0.10854494248408919,0.10639374361908749
9.714508056640625,9.76103909049971,9.701599514480392,9.756536371670048,223157200,1,9.66620693206787,9.424743461608887,8.133298943042755,65.63450917153799,0.10633755346932183,0.10638250558913437
9.746930122375488,9.769745931385158,9.652066795047991,9.691994060003145,249816000,1,9.67857484817505,9.43817445755005,8.14802080154419,62.53417227927125,0.10598266927455846,0.10630253832621919
9.770646095275879,9.806369643273653,9.758337968627512,9.78385444507301,175924000,0,9.689982700347901,9.444616794586182,8.163275518417358,71.45434779751523,0.10638871887727142,0.10631977443642965
9.765244483947754,9.80006781640113,9.759540130140563,9.793162630384385,163139200,0,9.704992485046386,9.448993740081788,8.178411662578583,64.96558741330206,0.10506354408538954,0.10606852836622163
9.71630859375,9.771845061205916,9.697996309359658,9.77094483815521,157494400,0,9.714898872375489,9.457501411437988,8.193352658748626,63.28342252932864,0.09892427864480169,0.10463967842193765
9.683289527893066,9.710907866627615,9.645763922783448,9.69499724092874,193508000,1,9.718831729888915,9.464724254608154,8.208049008846283,56.675623344481465,0.09035297108145457,0.10178233695384103
9.893728256225586,9.914442206699619,9.751733484427314,9.775749321975749,445138400,1,9.745729732513428,9.476762313842773,8.224157800674439,68.91815201101551,0.0993950307084166,0.10130487570475616
9.945362091064453,9.981686051221264,9.851098396345506,9.979884803489435,309080800,1,9.772987937927246,9.49106388092041,8.240149502754212,75.91876208897486,0.10946549694793006,0.10293699995339095
10.026714324951172,10.03692139409154,9.891623969292356,9.893125409683458,255519600,0,9.802407264709473,9.506169891357422,8.256006102561951,78.58329738452443,0.12259763021545922,0.10686912600580462
10.01861572265625,10.064245749082687,9.993698852001444,10.048335121126678,300428800,1,9.828134727478027,9.521588230133057,8.271670608520507,76.8509430712491,0.13084317227657394,0.11166393525995849
10.090364456176758,10.097268842121014,9.963679034478565,10.026421329087995,311931200,1,9.86572036743164,9.53857364654541,8.288102140426636,81.03311069696963,0.14153581021467687,0.11763831025090217
10.280389785766602,10.303805212931385,10.121883937470825,10.171716872414294,448560000,0,9.919066333770752,9.56091464996338,8.304845848083495,84.0517356564496,0.16345900514526157,0.12680244922977404
10.256072998046875,10.355738856882967,10.190929058383762,10.353337994281711,444108000,1,9.967609024047851,9.585327072143555,8.321244349479676,80.55410850642266,0.17683271605459794,0.1368085025947388
10.339529037475586,10.33982964635659,10.266881089609374,10.304406697442811,302590400,1,10.025037479400634,9.609487323760986,8.337540771961212,81.71984053072714,0.19195296887469482,0.14783739585073002
10.377351760864258,10.406171728028442,10.32241570251622,10.361741746940467,296780400,1,10.09114179611206,9.63129388809204,8.35415389060974,86.72721623466798,0.20462901988583582,0.15919572065775117
10.461411476135254,10.461411476135254,10.340130618428523,10.383659587550452,308840000,0,10.168953990936279,9.652716236114502,8.371041710376739,87.44562001183564,0.21893406255281,0.17114338903676296
10.226353645324707,10.349736359014297,9.78655883379426,9.8922296717921,1880998000,0,10.202216529846192,9.66615327835083,8.38637598991394,69.5521024962847,0.2088956899616754,0.17869384922174547
10.172017097473145,10.465012939721706,10.113177922908108,10.457507337658322,1135612800,0,10.224882030487061,9.679188022613525,8.401280980110169,66.74923505130026,0.19431575103787857,0.1818182295849721
9.987090110778809,10.15580297888754,9.910238475033102,10.099665291902333,764789200,0,10.220919609069824,9.687629680633545,8.415102226734161,60.02676771065446,0.1659262871186833,0.17863984109171432
9.808171272277832,10.05313538768598,9.805468999479622,10.019812700664689,754401200,1,10.199875164031983,9.694017944335938,8.428126447200775,54.17331687989843,0.1275202039156067,0.1684159136564928
10.130290985107422,10.130290985107422,9.808174510182987,9.812678032458887,574683200,1,10.20386781692505,9.70567777633667,8.442485084533692,57.35638306075168,0.12167290551879795,0.15906731202895386
10.248865127563477,10.250066761056042,10.043828296457733,10.096664097077063,546868000,1,10.200715351104737,9.720537662506104,8.457361540794373,59.06079707545397,0.12516400895917457,0.152286651414998
10.322415351867676,10.37495054612424,10.251868480368824,10.29569724236189,506875600,0,10.207349586486817,9.742044048309326,8.472584743499755,58.869191968599345,0.13234008785029694,0.1482973387020578
10.303207397460938,10.347637400137705,10.291800289872477,10.320318860467491,285026000,0,10.20371742248535,9.763760681152343,8.487222566604615,58.47947134581089,0.13492196426131997,0.14562226381391025
10.089760780334473,10.338928649353106,10.012610118015449,10.332024265090833,592057200,1,10.174958324432373,9.78448055267334,8.500308334827423,49.983413853441355,0.1183801490944969,0.1401738408700276
10.186427116394043,10.20804209776856,10.03572667104021,10.080756278989725,377246800,1,10.147459888458252,9.807788181304932,8.51410558462143,47.278748291052715,0.11178225063983405,0.13449552282398888
10.357841491699219,10.376453589215716,10.23626003686979,10.245866694490504,426633200,0,10.160608673095703,9.829762992858887,8.5288094496727,52.71591515284785,0.11901316639753645,0.1313990515386984
10.336526870727539,10.364445016326549,10.31341125219901,10.340429976103298,258955200,0,10.177059650421143,9.852332077026368,8.543778982162475,49.917132074835955,0.12162182674104116,0.12944360657916695
10.310105323791504,10.334121959716692,10.16330724400392,10.32091280995784,393797600,1,10.209361171722412,9.870392036437988,8.556420440673827,48.13205944730809,0.12017194347406424,0.1275892739581464
10.401973724365234,10.407977887024195,10.312213496673403,10.3161158015898,321840400,1,10.268741416931153,9.893069343566895,8.568433010578156,48.35609696139723,0.12499504758731206,0.12707042868397955
10.563480377197266,10.604606879112577,10.436194559198224,10.44369936020655,485021600,1,10.312060356140137,9.915332260131835,8.580598680973052,59.71954070267146,0.14023310946791057,0.12970296484076577
10.6631441116333,10.672750768035833,10.571583473479029,10.617514096968337,381040800,1,10.35348825454712,9.939468364715577,8.593462293148042,63.79880238750813,0.15852404719868574,0.13546718131234975
10.75200366973877,10.777221141832943,10.653238043052179,10.662843897464553,482745200,0,10.396447086334229,9.964258899688721,8.607889971733094,72.7175139578726,0.1781365238770949,0.14400104982529877
10.643331527709961,10.807241901370698,10.446999489268503,10.72888961161925,928550000,1,10.43045949935913,9.990310306549071,8.62184032201767,75.88382487425022,0.1828033757695362,0.15176151501414625
10.712679862976074,10.741198426607705,10.613312997896077,10.649637772811854,367572800,1,10.492751407623292,10.014596652984618,8.635080692768097,71.40325654719638,0.18990857279174378,0.15939092656966575
10.782624244689941,10.791629683234088,10.708474871368336,10.710876535413044,310416400,1,10.55237112045288,10.039231147766113,8.649804055690765,70.34321476056822,0.19889073113342093,0.1672908874824168
10.804242134094238,10.806343991667758,10.733695232584841,10.782927759181069,284174800,1,10.597011184692382,10.064724311828613,8.663845982551575,69.12083054537086,0.20538597763697375,0.1749099055133282
10.901206016540527,10.95434083733646,10.822252501818529,10.831257941695746,481157600,0,10.653479099273682,10.090529537200927,8.679523980617523,72.35160466789145,0.2158692756039997,0.1831017795314625
10.756208419799805,10.815348203691352,10.702772188092444,10.72468777673102,530583200,0,10.698089408874512,10.114599704742432,8.694880762100219,76.25340461261614,0.21005587711333362,0.18849259904783672
10.52385425567627,10.792233873610064,10.492632614494994,10.768517835447692,816057200,0,10.710277462005616,10.132341632843017,8.71053776025772,62.008533838720496,0.184572046090981,0.18770848845646557
10.16511058807373,10.368947418598038,10.138393277532026,10.271381819089177,872555600,1,10.670440483093262,10.143659191131592,8.72596060037613,43.94794513491968,0.13388496800442162,0.1769437843660568
10.285490989685059,10.346130597096593,10.165109593124697,10.169913722453643,671854400,1,10.632675170898438,10.156903991699219,8.739264016151429,48.491261070616815,0.10225011016765784,0.162005049526377
10.29330062866211,10.361446671369785,10.157910370067674,10.32752435529802,499900800,1,10.586804866790771,10.169638652801513,8.752226715087891,49.497686696294444,0.07692271286160945,0.1449885821934235
10.451801300048828,10.459906514039616,10.350933831821479,10.364742596157875,380018800,1,10.567651844024658,10.186371746063232,8.765145874023437,51.43235149304714,0.06884662650325701,0.12976019105539022
10.603405952453613,10.658642629935178,10.540663672974256,10.544266169543528,403074000,0,10.556724452972412,10.206094970703125,8.779382917881012,51.154278177042805,0.07382844990147497,0.11857384282460717
10.486327171325684,10.678756119932675,10.43739446225017,10.671251319592502,456136800,1,10.527094745635987,10.222942295074462,8.793716027736664,44.939052219429485,0.06755062016734747,0.10836919829315525
10.570683479309082,10.637628670206325,10.459008492611531,10.505840145516597,602590800,1,10.50373888015747,10.241861000061036,8.808410873413086,44.796744407529246,0.0685915630903704,0.10041367125259829
10.794034004211426,10.800938388714952,10.6847606762655,10.722886698716705,500788400,1,10.49302167892456,10.264286079406737,8.824501643180847,54.05757528916286,0.0864425823175381,0.09761945346558626
10.807242393493652,10.81594802572389,10.73969678784429,10.809343448933381,453266800,0,10.498125076293945,10.285780506134033,8.841261882781982,52.62540828387326,0.10049698362267279,0.09819495949700358
10.667945861816406,10.857372666569983,10.546364449524738,10.849266651226747,546123200,1,10.512534236907959,10.303912601470948,8.858913691043854,46.93416442601726,0.09925102788893625,0.0984061731753901
10.679957389831543,10.729190709782758,10.574586365398122,10.654440105680784,356316800,0,10.56401891708374,10.323221588134766,8.875941097736359,46.660191487616856,0.09810197047039182,0.09834533263439046
10.581192016601562,10.649938466513165,10.525055108045496,10.64783660907933,453306000,0,10.59358901977539,10.339906826019288,8.89180823802948,41.40882745865313,0.08820502140366493,0.09631727038824536
10.40707015991211,10.500133017948068,10.353934557034128,10.48061910106101,507539200,1,10.604965972900391,10.352635307312012,8.907035927772522,40.77126527879451,0.06555575340859754,0.0901649669923158
10.566778182983398,10.576685447122046,10.35693881741615,10.366844478307911,471080400,1,10.616463661193848,10.368665981292725,8.923228766918182,51.1799183450052,0.05980376746477489,0.08409272708680762
10.613911628723145,10.701570765379657,10.546366829774085,10.602503724215145,435957200,0,10.6175142288208,10.386618041992188,8.93827035188675,64.88732374761634,0.05837563434882753,0.0789493085392116
10.369848251342773,10.442196376589289,10.209840991761762,10.26988098959797,721081200,0,10.60586633682251,10.400349216461182,8.951561758518219,52.58604509199601,0.0371220340327838,0.07058385363792605
9.906936645507812,10.296898408564537,9.794361454624383,10.266878411103853,1162011200,1,10.539491653442383,10.400613384246826,8.961945705413818,40.73961140069286,-0.016880111797476616,0.05309106055084552
10.04593276977539,10.195132561075452,9.926452372542974,10.11167632767769,659422400,0,10.46468152999878,10.402624797821044,8.972556314468385,40.180314297132334,-0.047909109451723,0.03289102655033182
9.926753997802734,10.152805486899863,9.906640455883332,10.120683620961785,753214000,1,10.376632690429688,10.400625591278077,8.982695624828338,33.36794823049115,-0.08118074344700865,0.010076672550863724
10.185823440551758,10.199031789985517,10.064541822078693,10.086457405326223,409402000,1,10.328420448303223,10.403969745635987,8.99520500421524,43.095586492021276,-0.08565661802804136,-0.009069985564917293
10.242866516113281,10.285496070557882,10.181025244603312,10.283694821778532,325922800,0,10.284711360931396,10.407019786834717,9.008753097057342,42.37229839151693,-0.08363676880282434,-0.023983342212498704
10.182522773742676,10.213442996805592,10.085256980276899,10.18522424506182,372996400,1,10.244844436645508,10.405062446594238,9.022241132259369,34.60329748222652,-0.0859148861083252,-0.036369650991664004
10.356039047241211,10.386960072074592,10.172616358411592,10.262376551128467,404712000,1,10.239741325378418,10.407061767578124,9.037516872882843,39.488120170048944,-0.07287889481664855,-0.04367149975666092
10.55327320098877,10.568883219000556,10.417581558259196,10.449103004788206,448910000,0,10.238390827178955,10.411336650848389,9.052681546211243,47.39864734767734,-0.046101203963630155,-0.044157440598054765
10.520246505737305,10.636725591459214,10.520246505737305,10.601601660803546,309355200,1,10.229024314880371,10.41419454574585,9.067230777740479,46.41117195747126,-0.027230769965358448,-0.0407721064715155
10.535860061645508,10.535860061645508,10.38876213046356,10.436793813518383,352900800,0,10.245625495910645,10.415683517456054,9.081742503643035,48.94181142720773,-0.010890393911751062,-0.03479576395956262
10.465914726257324,10.533461146798414,10.430191165399606,10.526255350897014,329406000,0,10.301523303985595,10.420474739074708,9.095092475414276,51.443837453802956,-0.0035436828020056765,-0.028545347728051233
10.462307929992676,10.501033552919289,10.38875898665879,10.397764423491628,274019200,0,10.343160820007324,10.426280555725098,9.10728963136673,47.224020025472775,0.001964949650918868,-0.022443288252257214
10.343730926513672,10.554772769313349,10.305905515167266,10.540363585043615,418661600,0,10.384858512878418,10.433413372039794,9.1182004570961,43.08337740069463,-0.0032006969914188943,-0.01859477000008955
10.242563247680664,10.344932181322084,10.158807211802944,10.336226549308915,460084800,0,10.390532493591309,10.442101211547852,9.128275215625763,46.48428692146727,-0.015281737008518093,-0.01793216340177526
10.1735200881958,10.274387611458296,10.086761945735372,10.116482148748643,482731200,0,10.38359785079956,10.44296579360962,9.13859015226364,59.4108525461515,-0.030080504878160497,-0.02036183169705231
10.148000717163086,10.323918630952914,10.120982793579012,10.243465276316417,402539200,1,10.380145645141601,10.440948505401611,9.148225123882293,53.916997395646526,-0.043367916654670324,-0.024963048688575913
10.149202346801758,10.21974843468762,10.087660095777107,10.149801961293583,373447200,0,10.359461975097656,10.437484245300293,9.158298375606536,59.38673573361364,-0.05318820423882542,-0.030608079798625815
10.058539390563965,10.211341658425729,10.025217504308468,10.204437275094355,377535200,0,10.309988594055175,10.432590885162353,9.168213994503022,43.73911109985279,-0.06750840094351673,-0.037988144027604004
9.930654525756836,10.076851423798367,9.907239101623217,10.028519134606707,398946800,1,10.25102939605713,10.429408760070801,9.177835438251496,35.6433559441553,-0.08816024340680606,-0.04802256390344442
9.978684425354004,10.018610879582313,9.91263947911319,9.921345108701791,425639200,1,10.19531183242798,10.42525390625,9.187456877231599,40.51940563317809,-0.0995043417403032,-0.058318919470816175
10.09066390991211,10.09096371718571,9.982290795118578,10.057341213237363,346220000,0,10.157786750793457,10.419910354614258,9.199458940029144,36.907889536700026,-0.09832537908253514,-0.06632021139315997
9.979284286499023,10.08675632853942,9.96847760184089,10.050732175891111,301800800,0,10.109484386444091,10.412765502929688,9.211600549221039,19.06180637586756,-0.10516615745390112,-0.0740894006053082
9.830387115478516,10.015911674077573,9.81057418667602,10.00570460082777,453605600,1,10.058150005340575,10.403171138763428,9.223455486297608,16.94519639041563,-0.12120510392365702,-0.08351254126897797
9.962176322937012,9.973584229118265,9.611241520883102,9.789561098861283,609898800,1,10.030111312866211,10.394375190734863,9.236200532913209,25.265518491928972,-0.12187687615912779,-0.09118540824700795
10.142596244812012,10.14619793933979,9.957971924363278,9.999700437304185,419378400,1,10.027018928527832,10.385957508087158,9.249594011306762,37.27251704010487,-0.10662181076772725,-0.09427268875115181
10.279187202453613,10.37945427300642,10.251869475956182,10.31220928195755,700666400,1,10.040137577056885,10.378278369903564,9.262163448333741,43.47462315690457,-0.08255862831852134,-0.09192987666462574
10.528053283691406,10.661042622165347,10.462609542861545,10.657139517349014,753810400,1,10.078022670745849,10.373799362182616,9.276064269542694,56.01012488183492,-0.04291230364198739,-0.08212636206009807
10.597406387329102,10.619621792473856,10.516051173626838,10.517252807961338,266546000,0,10.131909370422363,10.372880859375,9.290082178115846,61.81536429224673,-0.005828897936941857,-0.06686686923546682
10.519646644592285,10.656838072363389,10.48752479430296,10.615710785070986,338800000,0,10.190808582305909,10.369020195007325,9.30406103849411,61.45860958514871,0.017088422188425767,-0.050075810950688304
10.511545181274414,10.577590158180598,10.419984521268255,10.574287468442241,356213200,0,10.24409465789795,10.363598613739013,9.318823437690735,62.17564946762435,0.034202577096749565,-0.03322013334120073
10.409478187561035,10.499537411079016,10.37255299206757,10.3926665339586,360959200,1,10.275976085662842,10.35570333480835,9.332935917377473,58.165355334277564,0.03907923369910904,-0.018760259933138783
10.510947227478027,10.62562352727685,10.407076817171273,10.410379507431461,1006345200,0,10.329142379760743,10.3478981590271,9.347747848033904,64.09732474627526,0.05054902500545566,-0.004898402945419893
10.395364761352539,10.521149110326636,10.371949338481546,10.499234326675584,442713600,1,10.385640144348145,10.340681285858155,9.36221452474594,64.59255692272309,0.049739017762464144,0.006029081196156915
10.453006744384766,10.503740712731755,10.3755546549582,10.44670277486272,313348000,1,10.43472318649292,10.339264335632324,9.377617871761322,64.80501705352886,0.05313579115856015,0.015450423188637563
10.494131088256836,10.561976493775916,10.41337633778024,10.454804240624526,389250400,0,10.469876670837403,10.345844745635986,9.392279708385468,63.176227440398556,0.058472119214714624,0.02405476239385298
10.409478187561035,10.535562383084233,10.388463620557992,10.459010520008794,335969200,0,10.482905769348145,10.348324489593505,9.406165528297425,64.29866063475782,0.05523371613523054,0.030290553142128494
10.406777381896973,10.507044496584534,10.393268416301236,10.497738444982296,280134400,1,10.4707781791687,10.350594024658204,9.419320356845855,71.22016781230975,0.051851612801918634,0.03460276507408652
10.434991836547852,10.483024317871898,10.402869979388422,10.442796443403289,204747200,1,10.454536724090577,10.350257835388184,9.432478182315826,68.84411452810181,0.05086164089979839,0.0378545402392289
10.490530014038086,10.497735007095962,10.406773973799321,10.47371836356971,282091600,0,10.451625061035156,10.348000316619872,9.44601275920868,65.39989886343778,0.053936797973998196,0.04107099178618276
10.423883438110352,10.507039854377275,10.364144048227862,10.477620271044783,336000000,0,10.44285888671875,10.346751441955567,9.458493592739105,56.82710955322873,0.050414908736200914,0.04293977517618639
10.404071807861328,10.420583651267679,10.274986355694875,10.390563648173961,322000000,0,10.44231824874878,10.343419208526612,9.471343705654144,42.53720376480746,0.04550064998317538,0.04345195013758419
10.221851348876953,10.394466590995732,10.2173486283571,10.37675551619323,326116000,0,10.413408660888672,10.331975555419922,9.483710505962371,30.098426868169867,0.026595816340506673,0.04008072337816869
10.005704879760742,10.243464841760392,9.984690316601784,10.182824419891777,449775200,1,10.374442672729492,10.315944805145264,9.495125653743743,26.248575329690524,-0.005761202612060146,0.03091233818012292
10.090964317321777,10.090964317321777,9.92855534073312,9.96668136904276,452334400,1,10.338238430023193,10.304405174255372,9.506276633739471,31.85705858008079,-0.02424516600179949,0.01988083734373844
10.202936172485352,10.238359916770488,10.086758475907931,10.100867851856396,334776400,1,10.309118938446044,10.294864749908447,9.517975471019746,41.165720998723245,-0.0295183777499215,0.010000994325006453
10.222750663757324,10.279188171759145,10.16691277020902,10.26928170729851,261170000,0,10.290446186065674,10.287695922851562,9.529615774154664,36.747463478297476,-0.03173277650809325,0.0016542401583865118
10.063342094421387,10.235357664011083,10.05733793466937,10.193629154546297,337968400,0,10.256102657318115,10.280821361541747,9.540651168823242,35.32369557684477,-0.04582243033678601,-0.007841093940647994
10.038725852966309,10.086157917227625,9.889226271143112,9.905737310987465,383600000,0,10.21647605895996,10.270260314941407,9.551805129051209,31.136921619253314,-0.05830282874785553,-0.017933440902089502
9.972379684448242,10.08375482822316,9.946862409880321,10.071746510397467,321927200,1,10.164661026000976,10.257429676055908,9.562378194332123,26.776951836973097,-0.07270907081782241,-0.028888566885236083
10.110176086425781,10.163612323239946,9.99219711623189,10.009608383312653,294224000,0,10.13329029083252,10.252236232757568,9.573991484642029,37.2798893681387,-0.07217511364004281,-0.03754587623619743
10.056736946105957,10.113475050096893,10.039625492598695,10.08585671843355,222560800,1,10.098556804656983,10.255232238769532,9.586721513271332,35.73859768550035,-0.07519721406883306,-0.04507614380272455
10.129084587097168,10.135689162138082,10.036022525481718,10.050732314533878,203599200,1,10.089280128479004,10.256895275115967,9.599573106765748,37.969321614467106,-0.07093668647307183,-0.05024825233679401
10.441901206970215,10.441901206970215,10.236863441395887,10.239866324637767,417754400,0,10.132899761199951,10.267198219299317,9.614392559528351,48.4094112098282,-0.041836238634974876,-0.04856584959643019
10.372245788574219,10.570978614707847,10.34642951163177,10.473114042810158,554682800,1,10.161027908325195,10.270926666259765,9.629082880020142,48.31431360877481,-0.02411653380611689,-0.04367598643836754
