Close,High,Low,Open,Volume,Target
7.385293960571289,7.745185863807989,5.975714469858565,7.612625638072035,1285860800,0
7.073686599731445,7.3948912087477146,6.754282295294721,7.30911726671586,1676018400,1
7.617424488067627,7.637219029790955,7.453673647138216,7.505258621691143,984306400,1
7.693304538726807,7.794373883526833,7.512758296806273,7.552945620335905,848906800,1
7.860351085662842,7.891541677508597,7.758681945138481,7.774875874265577,654379600,0
7.7484869956970215,7.947627293751431,7.689704001039648,7.894242810926122,599712400,0
7.612326622009277,7.692103025238941,7.482765546724481,7.652514740935855,759362800,1
7.624322891235352,7.683105880226959,7.429081136787595,7.63871892139997,762834800,0
7.568539619445801,7.7541840141565785,7.505557790458119,7.707098201693698,782678400,0
7.447977066040039,7.585336012208045,7.343308711373623,7.48276667861771,1025726800,0
7.130671501159668,7.313316741122473,7.084184717812285,7.254233430559713,1282915200,1
7.267429351806641,7.3328097135376575,6.938426921036873,6.982513557488722,1223891200,1
7.400590419769287,7.524753794604237,7.385595353783674,7.416186121275581,754238800,0
7.354401111602783,7.400586756894323,7.112673463828369,7.178353325930552,1048006400,0
7.32111120223999,7.561639998473339,7.310314182729571,7.500158171976199,850654000,1
7.598231792449951,7.614427329167728,7.471070040870294,7.51575652424641,666282400,1
7.70409631729126,7.779673844798242,7.598227555091528,7.779374328042344,815614800,1
7.822561264038086,7.975815347971787,7.7664779494409695,7.788371504409639,876472800,1
7.916137218475342,7.941628989881429,7.8075687482981895,7.9338311394154974,688548000,0
7.89124059677124,7.9641184689060145,7.809964242805746,7.953021132896832,650106800,0
7.676510810852051,7.8546569512543245,7.636622995709495,7.743990227478463,758304400,0
7.5259504318237305,7.772176459664067,7.514253259982999,7.746384379950071,886942000,0
7.477669715881348,7.611729993630619,7.367302512823604,7.594934618865343,1000770400,0
7.293820858001709,7.554744085998615,7.272527932434945,7.541847242560704,854630000,1
7.513056755065918,7.527151667372487,7.263830675830627,7.343007244018197,776356000,1
7.603030204772949,7.613526910009336,7.418884984002038,7.444677071347966,545759200,1
7.626124382019043,7.77218053897371,7.618027013365273,7.676509699876025,602960400,1
7.7883734703063965,7.793172146672098,7.662710935944757,7.6669097777647455,585074000,1
8.015105247497559,8.030100308654312,7.816564038802031,7.830659748662104,783678000,1
8.153667449951172,8.184558539049622,8.082588233583946,8.11557834387668,872855200,1
8.219644546508789,8.247537254831155,8.140168466979901,8.165061201562695,784621600,0
8.102682113647461,8.367802659478873,8.059494813617102,8.328214367854997,776490400,1
8.213047981262207,8.27662885118894,8.142569413422851,8.162363155627471,717262000,0
8.12667465209961,8.237342157798432,8.034602023053035,8.234942818875561,768457200,0
8.06759262084961,8.19355470603308,8.040600059012517,8.127573689056483,714277200,0
7.998612403869629,8.105680896683975,7.971920159898305,8.099383032699862,549942400,1
8.046594619750977,8.090082215157217,7.933228315922083,8.005506362045688,584948000,0
7.682802677154541,7.929328995207442,7.626719365305076,7.921230830857566,1133344800,0
7.543646812438965,7.736788736985893,7.498060987264151,7.698999960296762,739452000,0
7.452172756195068,7.641716441461671,7.294420297332279,7.6267205799504385,1022896000,0
7.4059882164001465,7.525652406261892,7.293820757148993,7.512455245303454,693842800,1
7.456673622131348,7.581735531953661,7.382595250577679,7.527752019848908,615235600,1
7.757781028747559,7.760781001983117,7.490262059320901,7.5124543333012985,654556000,0
7.740388870239258,7.884646300915391,7.644417728570496,7.8720497732377295,738144400,1
7.786272048950195,7.794668929153834,7.652511389042472,7.704395859977438,433322400,0
7.716394901275635,7.853153973862038,7.643517006327897,7.753583842140989,562878400,0
7.5517449378967285,7.689703698114369,7.390692945064203,7.687305160464154,1190924000,1
7.579634666442871,7.671707262400582,7.467768332332347,7.479165988967354,812047600,0
7.541247844696045,7.706798188276763,7.416784969501923,7.444676877677898,824866000,0
7.494762420654297,7.646816897577823,7.450075941393258,7.593132898746579,1039858400,0
7.365199565887451,7.494161593437804,7.185853837959065,7.494161593437804,1024478000,1
7.554445266723633,7.584736520739142,7.198152239671233,7.284826357680712,1074950800,1
7.624921798706055,7.952123919822413,7.617724585346109,7.950324416270639,1185671200,1
7.768279552459717,7.797670644878393,7.657012244356895,7.728091438025003,645318800,1
7.795869827270508,7.80906618528818,7.686102524482905,7.710395419500992,533388800,0
7.776078224182129,7.800670642750413,7.728992407791538,7.797671469650953,420551600,1
7.920032024383545,7.941625260841091,7.806665731075778,7.823760610185031,584771600,0
7.8264617919921875,7.9773173778385935,7.805168866810448,7.907738171969785,519985200,0
7.740986347198486,7.8771455681878075,7.680704985219483,7.818963226425445,643806800,0
7.715194225311279,7.788671945213506,7.644714876889314,7.6744070833535645,448210000,1
7.853155136108398,7.875348216664503,7.786275576700168,7.810867995786372,428055600,1
7.855554103851318,7.895441903760517,7.780276863140878,7.827962512904833,417653600,1
7.8870439529418945,7.926031595245668,7.80696804623294,7.882845111280561,420375200,0
7.848657131195068,7.893044095158882,7.814167038691152,7.849556482760812,289097200,0
7.800373554229736,7.842361189846229,7.726594673861905,7.791075714303217,444897600,1
7.850157260894775,7.862153955528808,7.7847768768341785,7.842059091593085,303128000,0
7.779979228973389,7.8111706391513085,7.724195392387346,7.793175594817893,451920000,0
7.5034613609313965,7.668412721212849,7.492065301016141,7.6597155173702856,620054400,1
7.551447868347168,7.590735847705741,7.381398301037836,7.398493192949208,534920400,0
7.470768451690674,7.554143048383785,7.470468134003657,7.54724535174839,354869200,0
7.426983833312988,7.498063047413896,7.3963922621402025,7.4251843291263535,318430000,1
7.55684232711792,7.636618713516423,7.473766450562694,7.500159168427967,422640400,1
7.5898356437683105,7.637821628098682,7.545149151342695,7.568542709116932,339696000,0
7.494160175323486,7.602127972893318,7.458170909466876,7.582933270651362,426706000,0
7.486961364746094,7.6153227189326005,7.467766664548054,7.47946383540472,384230000,0
7.371798038482666,7.557742754779223,7.355303788738523,7.551444892088024,414041600,0
7.195749282836914,7.287821066379556,7.15736067953759,7.277924999393643,602565600,1
7.284527778625488,7.3175186972754735,7.113879158634418,7.139071422937673,596867600,0
7.206250190734863,7.370301401946502,7.206250190734863,7.361303880098671,466505200,1
7.24643611907959,7.276127531732357,7.064690237211914,7.250335444452653,548391200,1
7.2728271484375,7.370298258093221,7.218243006691426,7.220642344827393,383289200,1
7.290822505950928,7.334609628015973,7.208347256008199,7.253333246346918,420786800,1
7.507659435272217,7.541548895429042,7.386195708341541,7.421884672644982,697037600,1
7.56284236907959,7.56284236907959,7.454874526512737,7.535550290878503,415427600,1
7.760783672332764,7.761083189251118,7.632721770246552,7.6504164930033545,520788800,0
7.731992721557617,7.783576904783739,7.685206415151151,7.696902791540915,342557600,1
7.885242462158203,7.929329087220886,7.770675698823195,7.791070067467087,526551200,1
7.889743804931641,7.993212470268055,7.885245445863887,7.948826311647591,438575200,1
7.899940013885498,7.932630595047139,7.839657845444043,7.893341834116004,387542400,1
8.008807182312012,8.04599612200794,7.970419374413469,7.972218077140972,388780000,1
8.039400100708008,8.072689724506409,7.963222697288847,7.983916593529962,408150400,1
8.104177474975586,8.10897695143304,8.032798776965189,8.042696445835148,429368800,1
8.294624328613281,8.297623502251014,8.08258795793386,8.104781842853086,652103200,0
8.258631706237793,8.336308262393805,8.20794689844179,8.328210097208176,634477200,1
8.494365692138672,8.510860747506017,8.273031472245,8.279929171515716,658677600,1
8.51055908203125,8.617927083817818,8.481167984486966,8.513258738429665,668074400,1
8.62992000579834,8.636817700962519,8.469767424672433,8.478764940656358,585289600,1
8.66501235961914,8.780178204771543,8.577438907143495,8.587335778006075,786116800,1
8.766983985900879,8.803273589063378,8.713900610872782,8.760386604278143,649488000,0
8.73219108581543,8.83925874902858,8.727692727155901,8.816766154883751,482834800,0
8.603232383728027,8.75048820372998,8.24753920395597,8.75048820372998,1035042400,1
8.618524551391602,8.691702758246983,8.57743708966516,8.614325709917443,469644000,0
8.509963035583496,8.697407028303333,8.434985278326035,8.667416085569874,673391600,0
8.47307300567627,8.594836272807724,8.43798306853591,8.581940224383148,448142800,0
8.356706619262695,8.48446740888593,8.330613408825265,8.445479754238411,435302000,1
8.665609359741211,8.680903934950871,8.452072327626407,8.457471637819282,501967200,1
8.673110008239746,8.757085256549036,8.555245303878422,8.685106701097451,670868800,1
8.6740083694458,8.71179714329687,8.604729484616941,8.707598301663735,408399600,1
8.819464683532715,8.832360725336834,8.697401962073457,8.748685811605245,658403200,1
8.85815715789795,8.914540829821155,8.835365036558066,8.839563880275037,427753200,1
8.953527450561523,8.982319515841866,8.772081059639286,8.859655323172214,558544000,1
9.00151252746582,9.056095877421459,8.991315338695992,9.003312031366379,630092400,1
9.066595077514648,9.071392954631708,9.009311259736954,9.048000200402145,435296400,1
9.439380645751953,9.447178495365513,9.144568754102373,9.220445827070064,922194000,1
9.537151336669922,9.567141461916135,9.425884031838336,9.5512470479084,1093010800,0
9.281929969787598,9.410291399522238,8.997915030334745,9.099284697876648,1232784000,1
9.313117980957031,9.424684807903914,9.203351458558796,9.267231837841445,721624400,0
9.282829284667969,9.439382131937109,9.201253369869166,9.368003406699998,551460000,0
9.221343040466309,9.298419758040433,9.186253929659296,9.269328190331303,372778000,1
9.262433052062988,9.345207818810774,9.250436360861624,9.269931384487446,392462000,0
9.238741874694824,9.289426699710353,9.166762519869014,9.20335243233618,392929600,0
9.232144355773926,9.294225242375404,9.165263990936111,9.226745843711328,399002800,0
9.154464721679688,9.23723947655568,9.024303844201771,9.235739489947036,551051200,0
9.026703834533691,9.17366010094437,9.023404343971722,9.124174950139839,430511200,1
9.122673988342285,9.165261437457053,9.063291973892497,9.063891808399003,423889200,1
9.278029441833496,9.302922179655875,9.207251354904823,9.207251354904823,433930000,1
9.381200790405273,9.383600129386737,9.253138875235738,9.338313006535335,508348400,1
9.545248985290527,9.602531984173218,9.448077388818794,9.460673914506998,642488000,0
9.511058807373047,9.584237024596108,9.49966275117575,9.536851694368572,361253200,1
9.555746078491211,9.590235365627407,9.499962263306172,9.513158624088002,281758400,0
9.479564666748047,9.636118222581107,9.432179356647087,9.628619893076209,383544000,1
9.538053512573242,9.56024659623416,9.403692938632599,9.496365400204267,384227200,0
9.496662139892578,9.549146452109401,9.424682807956913,9.447176199027986,361284000,0
9.238138198852539,9.492162074958973,9.106178627784242,9.47716701497607,795846800,0
9.208452224731445,9.313420900767253,9.185358987867977,9.25103969004999,403606000,0
9.045000076293945,9.225245993736225,8.97692004109688,9.168863135272348,657650000,0
9.012310028076172,9.11697837420196,8.930134280627392,9.033303440513652,479449600,1
9.250137329101562,9.287326272928848,9.137971463875433,9.153266044688436,494491200,0
9.199158668518066,9.24924368655351,9.154472165138472,9.236347635299518,384843200,1
9.397994041442871,9.397994041442871,9.173361185528282,9.197653285959868,393075200,0
9.259132385253906,9.349706591470207,9.194052345872471,9.310717350019072,519447600,1
9.441181182861328,9.45917622240067,9.349709201502005,9.3572059333724,413725200,1
9.447178840637207,9.528154910966098,9.385397477750908,9.409390061206876,237585600,1
9.503265380859375,9.52155914129062,9.338614329350282,9.462177096803627,445785200,0
9.331711769104004,9.42798320383501,9.323314086138998,9.403389989437493,501858000,1
9.489164352416992,9.52965197815543,9.447176740069487,9.455274105047755,461750800,1
9.541650772094727,9.567142541600276,9.443879332928976,9.523055899293075,462837200,0
9.520357131958008,9.556645924715964,9.487367029142675,9.507461088222627,342092800,1
9.601630210876465,9.667010559358062,9.549744935243181,9.556343113701269,448481600,0
9.543448448181152,9.716795811178454,9.540749593392393,9.711098584778682,391454000,1
9.627426147460938,9.627726465232406,9.51046158521835,9.586038354315413,321935600,0
9.589934349060059,9.672109271263539,9.567740473034085,9.66101353452122,294151200,1
9.61392879486084,9.628624342227484,9.555145804547001,9.586636720816816,262511200,1
9.64721965789795,9.748890435059897,9.627126397354813,9.72819653898837,439815600,0
9.605829238891602,9.673309415155979,9.567140316195074,9.64901651966692,351008000,1
9.607932090759277,9.68710786283499,9.572842163795546,9.597134266100431,417312000,1
9.634623527526855,9.67541148328315,9.600134236081555,9.62982485027937,322030800,0
9.615429878234863,9.650819323040432,9.604033019465277,9.646020645663764,386929200,1
9.663412094116211,9.694603487522613,9.544048234276318,9.645117542637935,385610400,1
9.72309684753418,9.728794876172172,9.65861662606012,9.687107570097394,256354000,1
9.751884460449219,9.768679824030807,9.703598991422675,9.727891884751108,265921600,0
9.705101013183594,9.75158698871805,9.692204971009604,9.747088630095973,223157200,1
9.737492561340332,9.76028627871834,9.642721086363307,9.682609691351145,249816000,1
9.761185646057129,9.796874604652274,9.748889436779017,9.774381206840994,175924000,0
9.755790710449219,9.790580330290686,9.750091879050496,9.78368182921303,163139200,0
9.706900596618652,9.762383289853478,9.688606043439433,9.761483938460541,157494400,0
9.673911094665527,9.701502684561788,9.636421833752872,9.685607468578826,193508000,1
9.884153366088867,9.904847270146124,9.742296013098223,9.766288608750365,445138400,1
9.935731887817383,9.972020675084979,9.841559469668425,9.970221171521093,309080800,1
10.017009735107422,10.027206925097321,9.882050129807201,9.883550116994122,255519600,0
10.008910179138184,10.054496001433083,9.984017446725542,10.038600786913053,300428800,1
10.080586433410645,10.087484128690432,9.954023775656498,10.01670527012459,311931200,1
10.270431518554688,10.293824263984103,10.112079209533672,10.161863872992065,448560000,0
10.246139526367188,10.345708854300431,10.181058681563078,10.343310317043453,444108000,1
10.329516410827637,10.329816728604037,10.256938814016689,10.294428082680362,302590400,1
10.367301940917969,10.396093997735896,10.312419084726674,10.351707044322076,296780400,1
10.451278686523438,10.451278686523438,10.330115299907286,10.373602107425388,308840000,0
10.216450691223145,10.339713924070104,9.777081766375648,9.882650275283877,1880998000,0
10.162164688110352,10.454876740531216,10.103382503975908,10.447378408241695,1135612800,0
9.977420806884766,10.145970330518331,9.90064357737877,10.08988699493572,764789200,0
9.79867172241211,10.043398581683,9.795972066857674,10.01010816882559,754401200,1
10.120479583740234,10.120479583740234,9.798675085443827,9.803174245963024,574683200,1
10.238941192626953,10.240141662582634,10.0341028978612,10.086887537787016,546868000,1
10.312417984008789,10.36490229737705,10.241939437897129,10.28572575127313,506875600,0
10.293227195739746,10.337614161294956,10.281831137645915,10.310322083727867,285026000,0
10.07999038696289,10.328916974929486,10.002914433285245,10.322019276509597,592057200,1
10.176563262939453,10.198157313814367,10.02600874579887,10.070994750093359,377246800,1
10.347808837890625,10.366402907642247,10.226345147428107,10.235942499995229,426633200,0
10.32651424407959,10.354405346362013,10.30342101683016,10.330413568655727,258955200,0
10.300127029418945,10.32412042163754,10.153471023296706,10.310924055917312,393797600,1
10.391895294189453,10.397893639439552,10.302222034818378,10.306120558807361,321840400,1
10.55324649810791,10.594333156748759,10.426083994359917,10.433581524731732,485021600,1
10.652819633483887,10.662416988341482,10.561347647963217,10.607233799605043,381040800,1
10.741595268249512,10.766788328747282,10.642925250932809,10.652521806465417,482745200,0
10.63302230834961,10.796773917060378,10.43688043875204,10.718497519987865,928550000,1
10.702302932739258,10.730793871616948,10.60303232023471,10.6393219088423,367572800,1
10.772185325622559,10.781182045784055,10.698107738100907,10.700507077036622,310416400,1
10.793778419494629,10.795878241456812,10.723299841393215,10.772484687171028,284174800,1
10.890647888183594,10.943731246392971,10.811770842188212,10.820767560040546,481157600,0
10.745794296264648,10.804876821223377,10.692409801330744,10.714304171372717,530583200,0
10.513657569885254,10.781777151660213,10.482466179718223,10.758084092245312,816057200,0
10.155267715454102,10.358907170854877,10.12857627527378,10.261436044077984,872555600,1
10.275533676147461,10.336114578769463,10.155268819994442,10.160068298478613,671854400,1
10.28332805633545,10.351408076358645,10.14806896938312,10.317518625619655,499900800,1
10.441680908203125,10.449778273982945,10.340911109102239,10.354706502527536,380018800,1
10.593140602111816,10.648323803960304,10.530459064575473,10.534058073502228,403074000,0
10.476173400878906,10.66841602310684,10.427288072691589,10.66091848956453,456136800,1
10.560442924499512,10.62732326094359,10.448876125113063,10.495662408945321,602590800,1
10.783581733703613,10.790479432431045,10.67441421924526,10.71250332283,500788400,1
10.796772956848145,10.805470155561137,10.729292785507857,10.798871976905856,453266800,0
10.657615661621094,10.84685903679593,10.536151981491294,10.83876087083273,546123200,1
10.669615745544434,10.71880139175844,10.564346754257128,10.64412317035704,356316800,0
10.570944786071777,10.639624659295306,10.514862242642279,10.637524837380496,453306000,0
10.396998405456543,10.48997119911889,10.343914226152807,10.470476167410498,507539200,1
10.556546211242676,10.566443882027045,10.346910036318915,10.356806105408845,471080400,1
10.603630065917969,10.69120428827045,10.536150696766786,10.592233212103698,435957200,0
10.359807014465332,10.432085084235082,10.199954691654524,10.259936552107641,721081200,0
9.897344589233398,10.286928785004697,9.784878395470338,10.256937853391037,1162011200,1
10.036202430725098,10.185257709356316,9.916837760404416,10.10188231040822,659422400,0
9.917139053344727,10.14297159146223,9.89704499318023,10.110880838409283,753214000,1
10.175960540771484,10.189156100603354,10.05479635889598,10.076690721355375,409402000,1
10.232942581176758,10.27553083342104,10.171161225389978,10.273731329805084,325922800,0
10.172661781311035,10.203552060509118,10.075490182307137,10.175360636462377,372996400,1
10.346009254455566,10.376900332369049,10.162764209950456,10.25243747018965,404712000,1
10.543052673339844,10.55864757351874,10.4074924438846,10.438983362840824,448910000,0
10.510061264038086,10.626427579812987,10.510061264038086,10.591337654607948,309355200,1
10.52565860748291,10.52565860748291,10.37870310537591,10.426688281262816,352900800,0
10.455778121948242,10.523259121419562,10.420089160608137,10.51606030458341,329406000,0
10.452178955078125,10.490867086194536,10.378701217390928,10.387697935703494,274019200,0
10.333711624145508,10.54454904437751,10.295922851825791,10.53015381735155,418661600,0
10.232643127441406,10.334912914794351,10.148968210901355,10.32621571435385,460084800,0
10.163663864135742,10.264433665773762,10.076989773968297,10.10668118370476,482731200,0
10.13817310333252,10.313920653188525,10.111181344677565,10.233545211879271,402539200,1
10.139371871948242,10.209849629189067,10.077889230489983,10.139970905655984,373447200,0
10.048798561096191,10.201452853116162,10.015508944218878,10.19455515608565,377535200,0
9.921039581298828,10.06709493025606,9.897646828178676,10.018809436799254,398946800,1
9.969021797180176,10.008909589550363,9.90304080403489,9.91173800372851,425639200,1
10.080888748168945,10.081188265009269,9.972620618016183,10.047598332298774,346220000,0
9.969620704650879,10.076988674611073,9.958824484799509,10.040999406463257,301800800,0
9.820865631103516,10.0062104949291,9.801071892643149,9.9960133080131,453605600,1
9.952528953552246,9.963925812319635,9.60193399668433,9.780080890021976,609898800,1
10.13277530670166,10.136373513757572,9.948329755473452,9.99001786326235,419378400,1
10.269229888916016,10.369399832075446,10.24193862474119,10.302219980365564,700666400,1
10.51785945892334,10.650720030000699,10.452479084226628,10.646820704379387,753810400,1
10.587139129638672,10.60933301147093,10.505862736632059,10.507063206767612,266546000,0
10.509461402893066,10.646520000361201,10.477370653345055,10.605432532976792,338800000,0
10.501365661621094,10.567346679696408,10.409893670171453,10.564047188326562,356213200,0
10.399394035339355,10.489366014242135,10.362504611023414,10.382598667978264,360959200,1
10.500764846801758,10.615330055020173,10.396995059972209,10.400294550782455,1006345200,0
10.385295867919922,10.510958382861796,10.36190312509941,10.489064825750287,442713600,1
10.442879676818848,10.493564493152652,10.365502624418655,10.436581814699855,313348000,1
10.483965873718262,10.551745560303896,10.403289346903701,10.44467712031595,389250400,0
10.399394035339355,10.525356087158757,10.378399826137992,10.448878383481725,335969200,0
10.396692276000977,10.496862222811068,10.38319640181131,10.487565189612168,280134400,1
10.424884796142578,10.472870754552462,10.392794051313018,10.432681843674724,204747200,1
10.480371475219727,10.487569491299169,10.396696540414615,10.463576104367695,282091600,0
10.413789749145508,10.49686564311897,10.354108206304767,10.467474547453802,336000000,0
10.393998146057129,10.410494001999213,10.265037679878178,10.38050306554057,322000000,0
10.211949348449707,10.384397376612531,10.207450989756198,10.366703458689374,326116000,0
9.996015548706055,10.233545268557746,9.975021335643552,10.172963569700636,449775200,1
10.081188201904297,10.081188201904297,9.918936566958127,9.957025658812395,452334400,1
10.19305419921875,10.228443634116067,10.076989025632,10.0910847360558,334776400,1
10.212848663330078,10.269231504613836,10.157064855698955,10.25933463579126,261170000,0
10.053597450256348,10.225446451870836,10.047599104517184,10.183758349407269,337968400,0
10.029007911682129,10.076394059557021,9.879653052225043,9.896148108635034,383600000,0
9.962723731994629,10.073991034599551,9.937231165028882,10.061994344063397,321927200,1
10.100381851196289,10.1537663216447,9.982517173154813,9.999911573066896,294224000,0
10.046998023986816,10.103681182921626,10.0299031411738,10.076089596790414,222560800,1
10.119278907775879,10.125877089115136,10.026306936901138,10.041002485823988,203599200,1
10.431783676147461,10.431783676147461,10.226944578983408,10.22994455262452,417754400,0
10.36220645904541,10.560746931047598,10.336415169759126,10.462977082578808,554682800,1
10.379899024963379,10.43628267175551,10.325915517215861,10.39189571595047,338783200,0
10.300127029418945,10.356810217264067,10.257240042099514,10.29232997779544,313250000,0
10.13817310333252,10.408392609328198,10.131275405216714,10.367904971345768,461941200,0
9.958223342895508,10.143568184555345,9.95402450172636,10.14206899884704,529785200,1
9.964223861694336,10.041001086703696,9.916539014414349,9.95042846711823,333723600,0
9.941733360290527,10.007113741983314,9.919539476021338,9.994517213073776,275088800,0
9.774081230163574,9.946829588244928,9.762384055208027,9.91353916884693,433955200,1
9.795074462890625,9.84635911825541,9.749188318750644,9.813068699459402,329473200,1
9.970221519470215,9.994514418006867,9.876349415729456,9.897043307012739,334569200,0
